,,-1.0,-0.86,-0.71,-0.57,-0.43,-0.29,-0.14,0.0,0.14,0.29,0.43,0.57,0.71,0.86,1.0
-1.0,-3.0,1.6938541440070353e-06,1.6938541440070353e-06,1.6938541440070353e-06,0.0,1.8632395584077387e-06,1.6938541440070353e-06,1.6938541440070353e-06,0.0,1.8818719539918162e-06,1.8820599718018009e-06,1.882060160007817e-06,1.8801780998478091e-06,0.0,1.8820599718018009e-06,1.8818719539918162e-06
-1.0,-2.88,1.8632395584077387e-06,0.0,0.0,1.8632395584077387e-06,0.0,0.0,0.0,1.6938541440070353e-06,1.8818719539918162e-06,1.6938541440070353e-06,1.8820601600076286e-06,1.8632395584077387e-06,1.6938541440070353e-06,0.0,0.0
-1.0,-2.76,1.6938541440070353e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0501851755810507e-06,9.461127707937393e-07,1.0407240478731132e-06,1.0511312883518443e-06,1.0501851755810507e-06,1.0407240478731132e-06
-1.0,-2.63,1.0512364119930437e-06,1.0512258996289237e-06,1.0512364109418072e-06,1.0511312883518443e-06,1.0512364119929386e-06,1.0501851755810507e-06,1.0501851755810507e-06,1.0512364119825314e-06,1.0501851755810507e-06,1.0512363068694024e-06,1.0501851755810507e-06,1.0512363068694024e-06,1.0512258996289237e-06,1.0511312883518443e-06,1.0512258996289237e-06
-1.0,-2.51,1.0512364119930437e-06,1.0512364109418072e-06,1.0512353607566316e-06,1.0407240478731132e-06,1.051236411993033e-06,1.0512258996289237e-06,1.0512363068694024e-06,1.0512258996289237e-06,1.0511312883518443e-06,1.0512364119919925e-06,1.0512258996289237e-06,1.0511312883518443e-06,1.0512353607566316e-06,1.0501851755810507e-06,1.0512258996289237e-06
-1.0,-2.39,1.0512364119930437e-06,1.0512363068694024e-06,1.0512364119919925e-06,1.0407240478731132e-06,1.0512364119930437e-06,1.0512353607566316e-06,1.0512364109418072e-06,1.0511312883518443e-06,1.0511312883518443e-06,1.0512363068694024e-06,1.0511312883518443e-06,1.0407240478731132e-06,1.0511312883518443e-06,1.0512353607566316e-06,1.0511312883518443e-06
-1.0,-2.27,1.0512364119930437e-06,1.0512353607566316e-06,1.0512258996289237e-06,1.0501851755810507e-06,1.0512364119930437e-06,1.0512258996289237e-06,1.0512258996289237e-06,1.0512364014806796e-06,1.0501851755810507e-06,1.0407240478731132e-06,1.0501851755810507e-06,1.0511312883518443e-06,1.0512363068694024e-06,1.0511312883518443e-06,1.0512364118879201e-06
-1.0,-2.14,1.0512364119930435e-06,1.0407240478731132e-06,1.0501851755810507e-06,1.0501851755810507e-06,1.0512364119930437e-06,1.0501851755810507e-06,1.0512258996289237e-06,1.0501851755810507e-06,1.0511312883518443e-06,1.0407240478731132e-06,1.0407240478731132e-06,1.0035037340737124e-06,1.0407240478731132e-06,1.0511312883518443e-06,0.0
-1.0,-2.02,5.739096327997314e-07,0.0,0.0,5.739096327997314e-07,5.796487291277287e-07,5.739096327997314e-07,5.797009027307106e-07,5.797061200910087e-07,5.797009027307106e-07,5.797009027307106e-07,5.797061200910087e-07,0.0,5.791269930979108e-07,5.796487291277287e-07,5.739096327997314e-07
-1.0,-1.9,5.797061200910087e-07,5.797009027307106e-07,5.797009027307106e-07,5.791269930979108e-07,5.797066997977079e-07,5.797009027307106e-07,5.791269930979108e-07,5.797066997977085e-07,5.791269930979108e-07,5.797009027307106e-07,5.79126993097911e-07,5.797066997397402e-07,5.797066418270624e-07,5.797009027307108e-07,5.797066997976746e-07
