,,-1.0,-0.86,-0.71,-0.57,-0.43,-0.29,-0.14,0.0,0.14,0.29,0.43,0.57,0.71,0.86,1.0
-1.0,-3.0,1.882060160007817e-06,1.8801780998478091e-06,1.882058277947657e-06,1.6938541440070353e-06,1.8801780998478091e-06,1.8801780998478091e-06,1.8632395584077387e-06,1.6938541440070353e-06,1.8632395584077387e-06,1.6938541440070353e-06,1.8818719539918162e-06,0.0,0.0,0.0,1.6938541440070353e-06
-1.0,-2.88,0.0,0.0,1.8801780998478091e-06,0.0,1.6938541440070353e-06,0.0,0.0,1.6938541440070353e-06,1.8632395584077387e-06,1.6938541440070353e-06,1.8820413394062167e-06,0.0,1.8632395584077387e-06,1.8820601598196108e-06,1.6938541440070353e-06
-1.0,-2.76,1.0512364119929386e-06,9.461127707937393e-07,9.461127707937393e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6938541440070353e-06,0.0,0.0,0.0,0.0,0.0
-1.0,-2.63,1.0512364119930437e-06,1.0512364014806796e-06,1.0512353607566316e-06,1.0512364109418072e-06,9.461127707937393e-07,1.0512364118879201e-06,1.0512258996289237e-06,0.0,1.0407240478731132e-06,9.461127707937393e-07,1.0512258996289237e-06,1.0407240478731132e-06,9.461127707937393e-07,1.0512353607566316e-06,9.461127707937393e-07
-1.0,-2.51,1.0512364119930437e-06,1.0511312883518443e-06,1.0512258996289237e-06,1.0511312883518443e-06,1.0512364014806796e-06,1.0512353607566316e-06,1.0512353607566316e-06,1.0501851755810507e-06,1.0512258996289237e-06,1.0511312883518443e-06,1.051236411993033e-06,1.0501851755810507e-06,1.0501851755810507e-06,1.0512258996289237e-06,1.0407240478731132e-06
-1.0,-2.39,1.0512364119930437e-06,1.0512364109418072e-06,1.0511312883518443e-06,1.0512364014806796e-06,1.0512364119919925e-06,1.0512364119930435e-06,1.0512364119919925e-06,1.0512364109418072e-06,1.0512258996289237e-06,1.0512364119825314e-06,1.0512364119919925e-06,1.0512364014806796e-06,1.0512353607566316e-06,1.0512364014806796e-06,1.0511312883518443e-06
-1.0,-2.27,1.0512364119930437e-06,1.0511312883518443e-06,1.0512363068694024e-06,1.0501851755810507e-06,1.0512258996289237e-06,1.0512353607566316e-06,1.0512364118879201e-06,1.0512364119825314e-06,1.0512363068694024e-06,1.0511312883518443e-06,1.0512364119930437e-06,1.0512364014806796e-06,1.0512353607566316e-06,1.0512364119930435e-06,1.0512258996289237e-06
-1.0,-2.14,9.461127707937393e-07,1.0511312883518443e-06,5.739096327997314e-07,0.0,1.0501851755810507e-06,1.0501851755810507e-06,9.461127707937393e-07,1.0511312883518443e-06,1.0512258996289237e-06,1.0512258996289237e-06,1.0512364118879201e-06,1.0512364014806796e-06,1.0501851755810507e-06,1.0512364119930437e-06,1.0512363068694024e-06
-1.0,-2.02,5.797066418270385e-07,5.797061200910087e-07,5.797066997977085e-07,5.217360298179376e-07,5.217360298179376e-07,5.739096327997314e-07,5.739096327997314e-07,0.0,5.217360298179376e-07,5.217360298179376e-07,5.217360298179376e-07,0.0,0.0,0.0,5.217360298179376e-07
-1.0,-1.9,5.797066997977266e-07,5.797066940006415e-07,5.797066997977326e-07,5.797009027307323e-07,5.796487291277508e-07,0.0,5.739096327997314e-07,5.797061200910087e-07,5.797009027307106e-07,5.791269930979108e-07,5.739096327997314e-07,5.797009027307106e-07,5.796487291277287e-07,5.796487291277287e-07,5.217360298179376e-07
-1.0,-1.78,5.797066998085426e-07,5.797066418270397e-07,5.797066992180042e-07,5.791269931077612e-07,5.797066940006656e-07,5.217360298179376e-07,5.791269930979132e-07,5.796487291277287e-07,5.797066418270385e-07,5.797066940006415e-07,5.797009027307127e-07,5.796487291277287e-07,5.217360298179376e-07,5.739096327997314e-07,5.739096327997314e-07
-1.0,-1.65,5.797067028312291e-07,5.797009027405716e-07,5.797066997673382e-07,5.796487291277529e-07,5.79706120091033e-07,5.739096355573788e-07,5.739096328094821e-07,5.791269931076639e-07,5.739096327997532e-07,5.797009027414463e-07,5.217360298179376e-07,5.79648729127731e-07,5.797066940006635e-07,5.797066418270602e-07,5.796487291277506e-07
-1.0,-1.53,5.797066998085426e-07,5.79126993108734e-07,5.739096328104571e-07,5.217360298276884e-07,5.217360298179594e-07,0.0,5.217360298276884e-07,5.739096328104571e-07,5.217360298179594e-07,5.739096327997553e-07,5.217360298179594e-07,5.739096328104571e-07,5.791269930979328e-07,5.217360298276884e-07,5.791269930979132e-07
-1.0,-1.41,3.1570403617736794e-07,3.157036326090937e-07,3.1254699581559424e-07,0.0,3.125390081575879e-07,3.1245913157752443e-07,2.840537559795677e-07,3.1561212826889765e-07,3.1561212826889765e-07,0.0,3.1245913157752443e-07,0.0,0.0,5.217360298179594e-07,0.0
